time,framenumber,xposition,yposition,currentPatch,previousTrapeze,currentTrapeze,turnDirection,ongoingRewardedObject,ongoingRewardedDirection,Rewarded,typeOfTurn,nberOfConsecRewards,maxNberOfConsecRewards,nbQT_sinceLastReward,nbRewardsWhileDepleting,totalnberOfRewards
573.851,14300,100,207,NW,W,S,90.0,['NW'],[90.0],1,gogd,11,0,0,3,334
574.971,14328,194,217,NW,S,E,90.0,['NW'],[90.0],0,gogdnr,0,0,1,3,334
576.093,14356,187,106,NW,E,N,90.0,['NW'],[90.0],1,gogd,1,0,0,4,335
577.171,14383,89,128,NW,N,W,90.0,['NW'],[90.0],0,gogdnr,0,0,1,4,335
577.694,14396,99,210,NW,W,S,90.0,['NW'],[90.0],1,gogd,1,0,0,5,336
578.093,14406,98,346,SW,N,W,90.0,['SW'],[90.0],1,gogd,2,0,0,1,337
578.493,14416,119,421,SW,W,S,90.0,['SW'],[90.0],1,gogd,3,0,0,2,338
579.253,14435,204,427,SW,S,E,90.0,['SW'],[90.0],1,gogd,4,0,0,3,339
586.897,14626,320,329,SE,W,N,270.0,['SE'],[270.0],1,gogd,5,0,0,1,340
588.096,14656,419,342,SE,N,E,270.0,['SE'],[270.0],1,gogd,6,0,0,2,341
588.776,14673,411,424,SE,E,S,270.0,['SE'],[270.0],1,gogd,7,0,0,3,342
600.703,14971,432,439,SE,S,E,90.0,['SE'],[270.0],False,gobd,7,0,0,3,342
601.065,14980,431,442,SE,E,S,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,342
601.423,14989,437,443,SE,S,E,90.0,['SE'],[270.0],False,gobd,0,0,1,3,342
602.505,15016,434,233,NE,S,E,90.0,['NE'],[90.0],1,gogd,1,0,0,1,343
608.309,15161,410,118,NE,N,E,270.0,['NE'],[90.0],False,gobd,1,0,0,1,343
609.549,15192,405,215,NE,E,S,270.0,['NE'],[90.0],False,gobd,1,0,0,1,343
610.27,15210,308,222,NE,S,W,270.0,['NE'],[90.0],False,gobd,1,0,0,1,343
610.59,15218,190,227,NW,E,S,270.0,['NW'],[270.0],1,gogd,2,0,0,1,344
611.751,15247,71,320,SW,N,W,90.0,['SW'],[90.0],1,gogd,3,0,0,1,345
612.271,15260,110,412,SW,W,S,90.0,['SW'],[90.0],1,gogd,4,0,0,2,346
613.031,15279,214,440,SW,S,E,90.0,['SW'],[90.0],1,gogd,5,0,0,3,347
623.434,15539,199,425,SW,S,E,90.0,,[90.0],False,bogd,5,0,0,0,347
624.516,15566,322,424,SE,W,S,90.0,['SE'],[90.0],1,gogd,6,0,0,1,348
627.639,15644,404,413,SE,S,E,90.0,['SE'],[90.0],1,gogd,7,0,0,2,349
628.839,15674,412,327,SE,E,N,90.0,['SE'],[90.0],1,gogd,8,0,0,3,350
629.4,15688,433,229,NE,S,E,90.0,['NE'],[90.0],1,gogd,9,0,0,1,351
636.721,15871,415,426,SE,E,S,270.0,['SE'],[270.0],1,gogd,10,0,0,1,352
640.808,15973,195,335,SW,E,N,90.0,['SW'],[90.0],1,gogd,11,0,0,1,353
641.847,15999,90,342,SW,N,W,90.0,['SW'],[90.0],1,gogd,12,0,0,2,354
642.567,16017,82,446,SW,W,S,90.0,['SW'],[90.0],1,gogd,13,0,0,3,355
643.287,16035,204,423,SW,S,E,90.0,['SW'],[90.0],0,gogdnr,0,0,1,3,355
646.571,16117,317,330,SE,W,N,270.0,['SE'],[270.0],1,gogd,1,0,0,1,356
647.531,16141,414,336,SE,N,E,270.0,['SE'],[270.0],1,gogd,2,0,0,2,357
648.09,16155,400,417,SE,E,S,270.0,['SE'],[270.0],1,gogd,3,0,0,3,358
649.011,16178,313,422,SE,S,W,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,358
650.451,16214,188,109,NW,E,N,90.0,['NW'],[90.0],1,gogd,1,0,0,1,359
651.53,16241,70,93,NW,N,W,90.0,['NW'],[90.0],1,gogd,2,0,0,2,360
652.334,16261,77,321,SW,N,W,90.0,['SW'],[90.0],1,gogd,3,0,0,1,361
653.333,16286,110,411,SW,W,S,90.0,['SW'],[90.0],1,gogd,4,0,0,2,362
654.334,16311,209,429,SW,S,E,90.0,['SW'],[90.0],1,gogd,5,0,0,3,363
655.013,16328,317,425,SE,W,S,90.0,['SE'],[90.0],1,gogd,6,0,0,1,364
655.892,16350,406,413,SE,S,E,90.0,['SE'],[90.0],1,gogd,7,0,0,2,365
656.574,16367,412,326,SE,E,N,90.0,['SE'],[90.0],1,gogd,8,0,0,3,366
657.055,16379,413,204,NE,S,E,90.0,['NE'],[90.0],1,gogd,9,0,0,1,367
657.935,16401,415,100,NE,E,N,90.0,['NE'],[90.0],1,gogd,10,0,0,2,368
659.857,16449,305,109,NE,N,W,90.0,['NE'],[90.0],1,gogd,11,0,0,3,369
660.777,16472,182,110,NW,E,N,90.0,['NW'],[90.0],1,gogd,12,0,0,1,370
661.658,16494,89,123,NW,N,W,90.0,['NW'],[90.0],1,gogd,13,0,0,2,371
662.419,16513,100,210,NW,W,S,90.0,['NW'],[90.0],1,gogd,14,0,0,3,372
663.256,16534,203,221,NW,S,E,90.0,['NW'],[90.0],0,gogdnr,0,0,1,3,372
665.26,16584,322,110,NE,W,N,270.0,['NE'],[270.0],1,gogd,1,0,0,1,373
666.1,16605,415,109,NE,N,E,270.0,['NE'],[270.0],1,gogd,2,0,0,2,374
680.227,16958,198,100,NW,N,E,270.0,['NW'],[270.0],1,gogd,3,0,0,1,375
689.871,17199,186,109,NW,E,N,90.0,['NW'],[270.0],False,gobd,3,0,0,1,375
691.393,17237,197,113,NW,N,E,270.0,['NW'],[270.0],1,gogd,4,0,0,2,376
692.714,17270,324,110,NE,W,N,270.0,['NE'],[270.0],1,gogd,5,0,0,1,377
694.596,17317,409,112,NE,N,E,270.0,['NE'],[270.0],1,gogd,6,0,0,2,378
694.874,17324,412,107,NE,E,N,90.0,['NE'],[270.0],False,gobd,6,0,0,2,378
696.276,17359,321,112,NE,N,W,90.0,['NE'],[270.0],False,gobd,6,0,0,2,378
697.116,17380,189,220,NW,E,S,270.0,['NW'],[270.0],1,gogd,7,0,0,1,379
698.515,17415,198,220,NW,S,E,90.0,['NW'],[270.0],False,gobd,7,0,0,1,379
704.92,17575,91,125,NW,N,W,90.0,,[90.0],False,bogd,7,0,0,0,379
705.48,17589,100,212,NW,W,S,90.0,,[90.0],False,bogd,7,0,0,0,379
706.721,17620,68,315,SW,N,W,90.0,['SW'],[90.0],1,gogd,8,0,0,1,380
707.282,17634,107,430,SW,W,S,90.0,['SW'],[90.0],1,gogd,9,0,0,2,381
707.761,17646,221,442,SW,S,E,90.0,['SW'],[90.0],1,gogd,10,0,0,3,382
708.081,17654,307,443,SE,W,S,90.0,['SE'],[90.0],1,gogd,11,0,0,1,383
709.123,17680,448,455,SE,S,E,90.0,['SE'],[90.0],1,gogd,12,0,0,2,384
716.086,17854,398,418,SE,E,S,270.0,,[270.0],False,bogd,12,0,0,0,384
716.967,17876,313,424,SE,S,W,270.0,,[270.0],False,bogd,12,0,0,0,384
717.406,17887,195,425,SW,E,S,270.0,['SW'],[270.0],1,gogd,13,0,0,1,385
718.488,17914,103,405,SW,S,W,270.0,['SW'],[270.0],1,gogd,14,0,0,2,386
719.208,17932,100,327,SW,W,N,270.0,['SW'],[270.0],1,gogd,15,0,0,3,387
719.648,17943,98,198,NW,S,W,270.0,['NW'],[270.0],1,gogd,16,0,0,1,388
