time,xposition,yposition,framenumber
155.945,336.0,109.0,3857.0
155.986,336.0,109.0,3858.0
156.027,335.0,109.0,3859.0
156.065,336.0,109.0,3860.0
156.106,335.0,109.0,3861.0
156.146,336.0,109.0,3862.0
156.186,335.0,109.0,3863.0
156.227,335.0,109.0,3864.0
156.268,335.0,109.0,3865.0
156.307,336.0,109.0,3866.0
156.347,336.0,109.0,3867.0
156.386,337.0,109.0,3868.0
156.426,341.0,109.0,3869.0
156.466,355.0,107.0,3870.0
156.506,369.0,106.0,3871.0
156.547,378.0,107.0,3872.0
156.586,393.0,109.0,3873.0
156.627,401.0,112.0,3874.0
156.667,406.0,116.0,3875.0
156.708,416.0,123.0,3876.0
156.748,420.0,130.0,3877.0
156.787,421.0,134.0,3878.0
156.827,423.0,135.0,3879.0
156.867,423.0,136.0,3880.0
156.906,423.0,136.0,3881.0
156.946,423.0,136.0,3882.0
156.987,423.0,136.0,3883.0
157.028,423.0,137.0,3884.0
157.067,423.0,137.0,3885.0
157.107,423.0,136.0,3886.0
157.146,423.0,137.0,3887.0
157.186,423.0,137.0,3888.0
157.227,423.0,137.0,3889.0
157.267,423.0,137.0,3890.0
157.307,423.0,143.0,3891.0
157.347,423.0,156.0,3892.0
157.387,423.0,175.0,3893.0
157.427,418.0,188.0,3894.0
157.467,413.0,199.0,3895.0
157.506,410.0,207.0,3896.0
157.547,406.0,216.0,3897.0
157.586,401.0,222.0,3898.0
157.627,396.0,224.0,3899.0
157.668,392.0,225.0,3900.0
157.707,389.0,225.0,3901.0
157.748,384.0,225.0,3902.0
157.787,379.0,224.0,3903.0
157.827,377.0,224.0,3904.0
157.867,375.0,223.0,3905.0
157.908,374.0,224.0,3906.0
157.948,375.0,225.0,3907.0
157.987,375.0,226.0,3908.0
158.028,375.0,226.0,3909.0
158.067,376.0,225.0,3910.0
158.107,375.0,225.0,3911.0
158.148,374.0,225.0,3912.0
158.186,371.0,226.0,3913.0
158.227,360.0,226.0,3914.0
158.268,345.0,226.0,3915.0
158.305,334.0,225.0,3916.0
158.347,323.0,227.0,3917.0
158.388,317.0,226.0,3918.0
158.428,304.0,231.0,3919.0
158.467,292.0,239.0,3920.0
158.507,284.0,246.0,3921.0
158.547,277.0,255.0,3922.0
158.587,271.0,266.0,3923.0
158.63,265.0,277.0,3924.0
158.668,263.0,287.0,3925.0
158.708,262.0,298.0,3926.0
158.748,263.0,309.0,3927.0
158.789,264.0,317.0,3928.0
158.829,267.0,325.0,3929.0
158.868,273.0,332.0,3930.0
158.909,277.0,339.0,3931.0
158.948,282.0,344.0,3932.0
158.989,287.0,347.0,3933.0
159.028,291.0,350.0,3934.0
159.068,296.0,354.0,3935.0
159.11,298.0,358.0,3936.0
159.149,299.0,361.0,3937.0
159.189,299.0,363.0,3938.0
159.229,299.0,364.0,3939.0
159.268,300.0,365.0,3940.0
159.307,301.0,365.0,3941.0
159.349,301.0,365.0,3942.0
159.388,301.0,366.0,3943.0
159.428,301.0,368.0,3944.0
159.466,303.0,375.0,3945.0
159.509,303.0,384.0,3946.0
159.549,302.0,392.0,3947.0
159.588,304.0,401.0,3948.0
159.63,307.0,408.0,3949.0
159.667,309.0,416.0,3950.0
159.707,313.0,420.0,3951.0
159.749,321.0,422.0,3952.0
159.788,329.0,423.0,3953.0
159.828,334.0,423.0,3954.0
159.869,336.0,423.0,3955.0
159.909,337.0,424.0,3956.0
159.949,337.0,424.0,3957.0
159.985,337.0,424.0,3958.0
160.028,338.0,424.0,3959.0
160.069,338.0,424.0,3960.0
160.108,338.0,424.0,3961.0
160.147,339.0,424.0,3962.0
160.186,339.0,424.0,3963.0
160.226,339.0,424.0,3964.0
160.267,338.0,424.0,3965.0
160.305,338.0,424.0,3966.0
160.349,339.0,424.0,3967.0
160.388,339.0,424.0,3968.0
160.429,341.0,424.0,3969.0
160.469,343.0,423.0,3970.0
160.508,350.0,422.0,3971.0
160.55,358.0,422.0,3972.0
160.588,368.0,422.0,3973.0
160.63,376.0,423.0,3974.0
160.669,387.0,422.0,3975.0
160.709,393.0,420.0,3976.0
160.75,397.0,418.0,3977.0
160.79,402.0,413.0,3978.0
160.829,406.0,405.0,3979.0
160.869,410.0,399.0,3980.0
160.909,413.0,395.0,3981.0
160.949,414.0,392.0,3982.0
160.989,414.0,390.0,3983.0
161.031,414.0,390.0,3984.0
161.069,413.0,390.0,3985.0
161.109,413.0,390.0,3986.0
161.148,413.0,390.0,3987.0
161.189,413.0,390.0,3988.0
161.23,413.0,390.0,3989.0
161.269,413.0,390.0,3990.0
161.309,413.0,390.0,3991.0
161.349,413.0,390.0,3992.0
161.389,413.0,389.0,3993.0
161.429,413.0,389.0,3994.0
161.469,413.0,387.0,3995.0
161.509,413.0,381.0,3996.0
161.55,414.0,372.0,3997.0
161.589,415.0,360.0,3998.0
161.631,415.0,350.0,3999.0
161.67,408.0,335.0,4000.0
161.71,397.0,327.0,4001.0
161.748,394.0,328.0,4002.0
161.79,389.0,327.0,4003.0
161.83,384.0,327.0,4004.0
161.87,380.0,327.0,4005.0
161.914,378.0,326.0,4006.0
161.95,376.0,326.0,4007.0
161.991,376.0,326.0,4008.0
162.03,376.0,327.0,4009.0
162.07,376.0,327.0,4010.0
162.11,376.0,327.0,4011.0
162.151,376.0,327.0,4012.0
162.19,375.0,327.0,4013.0
162.23,370.0,327.0,4014.0
162.27,361.0,326.0,4015.0
162.311,349.0,324.0,4016.0
162.35,338.0,324.0,4017.0
162.391,329.0,324.0,4018.0
162.431,321.0,325.0,4019.0
162.471,313.0,330.0,4020.0
162.511,307.0,337.0,4021.0
162.55,303.0,345.0,4022.0
162.591,302.0,351.0,4023.0
162.63,302.0,356.0,4024.0
162.67,303.0,359.0,4025.0
162.712,303.0,361.0,4026.0
162.751,302.0,362.0,4027.0
162.791,302.0,363.0,4028.0
162.831,302.0,363.0,4029.0
162.871,303.0,363.0,4030.0
162.91,302.0,363.0,4031.0
162.952,302.0,365.0,4032.0
162.99,302.0,366.0,4033.0
163.031,302.0,367.0,4034.0
163.069,303.0,368.0,4035.0
163.109,302.0,368.0,4036.0
163.15,302.0,373.0,4037.0
163.19,303.0,382.0,4038.0
163.228,302.0,391.0,4039.0
163.27,302.0,402.0,4040.0
163.31,307.0,413.0,4041.0
163.348,311.0,421.0,4042.0
163.39,317.0,425.0,4043.0
163.432,324.0,425.0,4044.0
163.471,331.0,424.0,4045.0
163.51,335.0,424.0,4046.0
163.55,338.0,424.0,4047.0
163.591,338.0,425.0,4048.0
163.63,339.0,425.0,4049.0
163.67,339.0,425.0,4050.0
163.71,339.0,425.0,4051.0
163.75,339.0,424.0,4052.0
163.791,338.0,424.0,4053.0
163.83,337.0,424.0,4054.0
163.87,337.0,424.0,4055.0
163.912,337.0,424.0,4056.0
163.951,337.0,424.0,4057.0
163.991,338.0,424.0,4058.0
164.03,337.0,424.0,4059.0
164.07,336.0,425.0,4060.0
164.111,337.0,429.0,4061.0
164.151,339.0,435.0,4062.0
164.191,341.0,443.0,4063.0
164.231,344.0,450.0,4064.0
164.271,347.0,462.0,4065.0
164.311,349.0,469.0,4066.0
164.348,350.0,474.0,4067.0
164.392,352.0,477.0,4068.0
164.431,354.0,478.0,4069.0
164.471,358.0,478.0,4070.0
164.511,362.0,480.0,4071.0
164.551,368.0,481.0,4072.0
164.591,377.0,483.0,4073.0
164.631,384.0,484.0,4074.0
164.671,391.0,484.0,4075.0
164.712,398.0,484.0,4076.0
164.751,406.0,483.0,4077.0
164.791,413.0,483.0,4078.0
164.831,420.0,483.0,4079.0
164.873,425.0,483.0,4080.0
164.911,427.0,482.0,4081.0
164.951,429.0,481.0,4082.0
164.991,427.0,480.0,4083.0
165.031,424.0,479.0,4084.0
165.071,422.0,480.0,4085.0
165.111,420.0,481.0,4086.0
165.151,419.0,482.0,4087.0
165.191,419.0,482.0,4088.0
165.232,419.0,482.0,4089.0
165.271,418.0,482.0,4090.0
165.312,418.0,482.0,4091.0
165.352,418.0,482.0,4092.0
165.391,418.0,481.0,4093.0
165.431,417.0,481.0,4094.0
165.471,417.0,480.0,4095.0
165.512,414.0,476.0,4096.0
165.551,407.0,471.0,4097.0
165.591,399.0,464.0,4098.0
165.632,390.0,452.0,4099.0
165.672,380.0,445.0,4100.0
165.71,369.0,440.0,4101.0
165.748,360.0,435.0,4102.0
165.787,352.0,431.0,4103.0
165.827,347.0,429.0,4104.0
165.869,344.0,428.0,4105.0
165.91,340.0,429.0,4106.0
165.95,334.0,429.0,4107.0
165.991,324.0,426.0,4108.0
166.031,318.0,424.0,4109.0
166.071,313.0,421.0,4110.0
166.111,311.0,416.0,4111.0
166.151,310.0,411.0,4112.0
166.19,308.0,407.0,4113.0
166.23,307.0,404.0,4114.0
166.271,306.0,402.0,4115.0
166.311,306.0,400.0,4116.0
166.351,306.0,398.0,4117.0
166.391,307.0,398.0,4118.0
166.431,307.0,398.0,4119.0
166.47,307.0,398.0,4120.0
166.511,307.0,398.0,4121.0
166.552,307.0,398.0,4122.0
166.592,306.0,397.0,4123.0
166.631,305.0,392.0,4124.0
166.672,304.0,380.0,4125.0
166.713,303.0,367.0,4126.0
166.749,303.0,354.0,4127.0
166.791,304.0,341.0,4128.0
166.833,310.0,331.0,4129.0
166.872,317.0,326.0,4130.0
166.912,327.0,323.0,4131.0
166.952,332.0,322.0,4132.0
166.992,335.0,323.0,4133.0
167.032,338.0,324.0,4134.0
167.072,339.0,324.0,4135.0
167.113,340.0,323.0,4136.0
167.152,340.0,322.0,4137.0
167.19,341.0,322.0,4138.0
167.23,341.0,322.0,4139.0
167.274,341.0,322.0,4140.0
167.313,341.0,322.0,4141.0
167.35,341.0,322.0,4142.0
167.392,342.0,323.0,4143.0
167.433,346.0,323.0,4144.0
167.473,355.0,324.0,4145.0
167.511,366.0,324.0,4146.0
167.552,375.0,325.0,4147.0
167.593,385.0,327.0,4148.0
167.63,391.0,327.0,4149.0
167.671,399.0,331.0,4150.0
167.714,408.0,338.0,4151.0
167.752,412.0,347.0,4152.0
167.793,413.0,355.0,4153.0
167.831,413.0,361.0,4154.0
167.871,415.0,361.0,4155.0
167.912,415.0,362.0,4156.0
167.953,415.0,362.0,4157.0
167.992,415.0,362.0,4158.0
168.033,415.0,362.0,4159.0
168.071,415.0,362.0,4160.0
168.114,415.0,362.0,4161.0
168.153,415.0,362.0,4162.0
168.193,415.0,362.0,4163.0
168.235,415.0,362.0,4164.0
168.273,415.0,362.0,4165.0
168.315,415.0,362.0,4166.0
168.353,415.0,361.0,4167.0
168.391,415.0,362.0,4168.0
168.433,415.0,362.0,4169.0
168.473,415.0,362.0,4170.0
168.515,415.0,362.0,4171.0
168.553,415.0,361.0,4172.0
168.59,415.0,361.0,4173.0
168.633,415.0,360.0,4174.0
168.673,415.0,361.0,4175.0
168.716,415.0,361.0,4176.0
168.751,415.0,361.0,4177.0
168.791,415.0,362.0,4178.0
168.832,415.0,365.0,4179.0
168.874,415.0,374.0,4180.0
168.914,414.0,386.0,4181.0
168.953,411.0,397.0,4182.0
168.994,403.0,409.0,4183.0
169.033,396.0,416.0,4184.0
169.074,389.0,420.0,4185.0
169.115,381.0,421.0,4186.0
169.153,374.0,421.0,4187.0
169.195,372.0,421.0,4188.0
169.234,371.0,422.0,4189.0
169.273,370.0,423.0,4190.0
169.315,370.0,423.0,4191.0
169.353,370.0,423.0,4192.0
169.393,370.0,423.0,4193.0
169.434,371.0,422.0,4194.0
169.474,371.0,422.0,4195.0
169.513,370.0,422.0,4196.0
169.554,364.0,423.0,4197.0
169.594,351.0,423.0,4198.0
169.634,337.0,424.0,4199.0
169.677,324.0,425.0,4200.0
169.715,309.0,424.0,4201.0
169.754,292.0,423.0,4202.0
169.795,277.0,423.0,4203.0
169.834,262.0,424.0,4204.0
169.873,248.0,425.0,4205.0
169.915,236.0,427.0,4206.0
169.954,222.0,431.0,4207.0
169.994,211.0,432.0,4208.0
170.035,203.0,432.0,4209.0
170.073,196.0,430.0,4210.0
170.114,192.0,428.0,4211.0
170.155,188.0,426.0,4212.0
170.195,184.0,425.0,4213.0
170.235,181.0,425.0,4214.0
170.275,178.0,424.0,4215.0
170.315,175.0,424.0,4216.0
170.354,174.0,424.0,4217.0
170.395,174.0,423.0,4218.0
170.434,174.0,423.0,4219.0
170.473,174.0,423.0,4220.0
170.516,174.0,423.0,4221.0
170.555,174.0,423.0,4222.0
170.595,172.0,423.0,4223.0
170.636,164.0,423.0,4224.0
170.675,154.0,423.0,4225.0
170.716,145.0,424.0,4226.0
170.755,136.0,424.0,4227.0
170.795,128.0,423.0,4228.0
170.835,121.0,421.0,4229.0
170.875,117.0,419.0,4230.0
170.916,108.0,407.0,4231.0
170.955,100.0,391.0,4232.0
170.995,100.0,392.0,4233.0
171.035,99.0,394.0,4234.0
171.075,98.0,395.0,4235.0
171.117,98.0,395.0,4236.0
171.155,99.0,395.0,4237.0
171.195,99.0,395.0,4238.0
171.234,99.0,395.0,4239.0
171.274,99.0,395.0,4240.0
171.316,99.0,394.0,4241.0
171.355,99.0,394.0,4242.0
171.395,99.0,393.0,4243.0
171.434,99.0,393.0,4244.0
171.475,99.0,394.0,4245.0
171.514,99.0,393.0,4246.0
171.554,99.0,388.0,4247.0
171.597,99.0,376.0,4248.0
171.632,98.0,364.0,4249.0
171.675,97.0,353.0,4250.0
171.716,101.0,341.0,4251.0
171.755,111.0,331.0,4252.0
171.795,118.0,329.0,4253.0
171.835,124.0,328.0,4254.0
171.876,129.0,327.0,4255.0
171.913,132.0,327.0,4256.0
171.955,133.0,327.0,4257.0
171.994,133.0,326.0,4258.0
172.034,133.0,327.0,4259.0
172.077,133.0,327.0,4260.0
172.118,133.0,327.0,4261.0
172.156,133.0,327.0,4262.0
172.196,133.0,327.0,4263.0
172.236,133.0,327.0,4264.0
172.278,133.0,327.0,4265.0
172.315,134.0,327.0,4266.0
172.355,135.0,327.0,4267.0
172.395,139.0,327.0,4268.0
172.435,150.0,326.0,4269.0
172.474,161.0,325.0,4270.0
172.516,174.0,326.0,4271.0
172.557,186.0,328.0,4272.0
172.596,195.0,331.0,4273.0
172.636,202.0,337.0,4274.0
172.673,207.0,345.0,4275.0
172.716,208.0,351.0,4276.0
172.755,208.0,356.0,4277.0
172.795,208.0,359.0,4278.0
172.835,207.0,361.0,4279.0
172.872,207.0,362.0,4280.0
172.914,206.0,362.0,4281.0
172.955,206.0,362.0,4282.0
172.995,206.0,363.0,4283.0
173.034,205.0,363.0,4284.0
173.075,206.0,363.0,4285.0
173.116,206.0,363.0,4286.0
173.156,206.0,363.0,4287.0
173.196,206.0,363.0,4288.0
173.233,206.0,364.0,4289.0
173.275,206.0,366.0,4290.0
173.317,206.0,371.0,4291.0
173.355,205.0,381.0,4292.0
173.395,206.0,389.0,4293.0
173.435,206.0,398.0,4294.0
173.476,203.0,407.0,4295.0
173.517,200.0,414.0,4296.0
173.556,195.0,421.0,4297.0
173.596,187.0,423.0,4298.0
173.635,181.0,424.0,4299.0
173.675,178.0,424.0,4300.0
173.716,176.0,424.0,4301.0
173.754,174.0,424.0,4302.0
173.796,173.0,424.0,4303.0
173.837,172.0,424.0,4304.0
173.875,172.0,424.0,4305.0
173.916,173.0,424.0,4306.0
173.957,174.0,424.0,4307.0
173.995,174.0,424.0,4308.0
174.036,174.0,424.0,4309.0
174.076,174.0,424.0,4310.0
174.117,174.0,424.0,4311.0
174.156,174.0,424.0,4312.0
174.197,174.0,424.0,4313.0
174.236,172.0,424.0,4314.0
174.276,164.0,423.0,4315.0
174.319,152.0,423.0,4316.0
174.356,143.0,423.0,4317.0
174.396,134.0,423.0,4318.0
174.436,125.0,421.0,4319.0
174.477,117.0,417.0,4320.0
174.517,106.0,406.0,4321.0
174.554,97.0,392.0,4322.0
174.594,97.0,390.0,4323.0
174.634,97.0,388.0,4324.0
174.677,97.0,389.0,4325.0
174.714,98.0,388.0,4326.0
174.754,98.0,388.0,4327.0
174.794,98.0,388.0,4328.0
174.835,98.0,388.0,4329.0
174.876,98.0,388.0,4330.0
174.916,98.0,386.0,4331.0
174.957,97.0,379.0,4332.0
174.996,97.0,367.0,4333.0
175.036,96.0,355.0,4334.0
175.076,96.0,342.0,4335.0
175.118,106.0,327.0,4336.0
175.156,115.0,322.0,4337.0
175.197,122.0,320.0,4338.0
175.237,130.0,320.0,4339.0
175.277,134.0,321.0,4340.0
175.317,135.0,322.0,4341.0
175.357,136.0,322.0,4342.0
175.397,136.0,323.0,4343.0
175.438,136.0,323.0,4344.0
175.477,136.0,324.0,4345.0
175.516,136.0,323.0,4346.0
175.556,137.0,323.0,4347.0
175.597,137.0,323.0,4348.0
175.638,137.0,323.0,4349.0
175.675,137.0,324.0,4350.0
175.717,137.0,324.0,4351.0
175.757,141.0,324.0,4352.0
175.797,151.0,325.0,4353.0
175.837,164.0,324.0,4354.0
175.877,177.0,326.0,4355.0
175.918,189.0,330.0,4356.0
175.959,199.0,335.0,4357.0
175.999,204.0,341.0,4358.0
176.037,208.0,348.0,4359.0
176.078,208.0,354.0,4360.0
176.117,208.0,360.0,4361.0
176.157,209.0,362.0,4362.0
176.198,209.0,363.0,4363.0
176.238,208.0,362.0,4364.0
176.277,208.0,363.0,4365.0
176.318,208.0,363.0,4366.0
176.356,208.0,363.0,4367.0
176.397,208.0,363.0,4368.0
176.438,208.0,364.0,4369.0
176.476,208.0,364.0,4370.0
176.518,207.0,364.0,4371.0
176.558,208.0,364.0,4372.0
176.595,207.0,364.0,4373.0
176.636,208.0,364.0,4374.0
176.675,208.0,366.0,4375.0
176.717,207.0,372.0,4376.0
176.757,207.0,381.0,4377.0
176.797,207.0,390.0,4378.0
176.837,206.0,401.0,4379.0
176.88,203.0,409.0,4380.0
176.918,199.0,416.0,4381.0
176.959,193.0,422.0,4382.0
176.997,185.0,424.0,4383.0
177.037,178.0,424.0,4384.0
177.078,176.0,424.0,4385.0
177.118,174.0,424.0,4386.0
177.158,174.0,424.0,4387.0
177.198,173.0,424.0,4388.0
177.236,173.0,424.0,4389.0
177.278,173.0,424.0,4390.0
177.316,172.0,424.0,4391.0
177.359,172.0,423.0,4392.0
177.396,172.0,424.0,4393.0
177.436,172.0,424.0,4394.0
177.476,172.0,424.0,4395.0
177.516,173.0,424.0,4396.0
177.556,173.0,424.0,4397.0
177.596,171.0,424.0,4398.0
177.638,166.0,424.0,4399.0
177.676,154.0,424.0,4400.0
177.718,145.0,424.0,4401.0
177.758,135.0,424.0,4402.0
177.796,126.0,423.0,4403.0
177.84,121.0,421.0,4404.0
177.876,111.0,415.0,4405.0
177.918,97.0,398.0,4406.0
177.959,92.0,389.0,4407.0
177.997,92.0,386.0,4408.0
178.037,93.0,382.0,4409.0
178.077,94.0,378.0,4410.0
178.117,95.0,374.0,4411.0
178.158,96.0,371.0,4412.0
178.198,96.0,370.0,4413.0
178.238,95.0,367.0,4414.0
178.279,95.0,362.0,4415.0
178.321,96.0,353.0,4416.0
178.359,98.0,343.0,4417.0
178.398,108.0,334.0,4418.0
178.439,117.0,329.0,4419.0
178.478,123.0,326.0,4420.0
178.518,127.0,326.0,4421.0
178.558,129.0,327.0,4422.0
178.599,132.0,327.0,4423.0
178.639,133.0,327.0,4424.0
178.679,134.0,328.0,4425.0
178.717,134.0,328.0,4426.0
178.76,134.0,328.0,4427.0
178.798,134.0,327.0,4428.0
178.836,134.0,327.0,4429.0
178.879,133.0,328.0,4430.0
178.919,134.0,327.0,4431.0
178.959,135.0,327.0,4432.0
178.999,139.0,327.0,4433.0
179.04,145.0,324.0,4434.0
179.079,152.0,321.0,4435.0
179.119,157.0,316.0,4436.0
179.158,164.0,306.0,4437.0
179.198,170.0,294.0,4438.0
179.24,176.0,282.0,4439.0
179.28,180.0,270.0,4440.0
179.319,182.0,260.0,4441.0
179.359,186.0,250.0,4442.0
179.399,189.0,242.0,4443.0
179.44,192.0,236.0,4444.0
179.479,195.0,228.0,4445.0
179.519,199.0,223.0,4446.0
179.559,202.0,214.0,4447.0
179.598,202.0,205.0,4448.0
179.64,203.0,198.0,4449.0
179.679,203.0,192.0,4450.0
179.718,204.0,188.0,4451.0
179.76,204.0,186.0,4452.0
179.799,204.0,185.0,4453.0
179.84,203.0,185.0,4454.0
179.878,203.0,185.0,4455.0
179.918,203.0,185.0,4456.0
179.958,203.0,185.0,4457.0
179.998,203.0,185.0,4458.0
180.04,203.0,185.0,4459.0
180.079,203.0,184.0,4460.0
180.117,203.0,184.0,4461.0
180.157,203.0,182.0,4462.0
180.198,203.0,177.0,4463.0
180.239,203.0,169.0,4464.0
180.279,201.0,157.0,4465.0
180.318,199.0,146.0,4466.0
180.359,199.0,136.0,4467.0
180.399,199.0,129.0,4468.0
180.439,197.0,121.0,4469.0
180.48,194.0,116.0,4470.0
180.52,186.0,112.0,4471.0
180.558,178.0,109.0,4472.0
180.6,176.0,109.0,4473.0
180.639,175.0,108.0,4474.0
180.679,173.0,109.0,4475.0
180.72,172.0,109.0,4476.0
180.76,171.0,109.0,4477.0
180.799,170.0,110.0,4478.0
180.839,170.0,110.0,4479.0
180.879,170.0,110.0,4480.0
180.919,170.0,109.0,4481.0
180.958,170.0,110.0,4482.0
180.998,170.0,110.0,4483.0
181.039,170.0,110.0,4484.0
181.078,170.0,110.0,4485.0
181.118,170.0,110.0,4486.0
181.158,169.0,109.0,4487.0
181.2,167.0,109.0,4488.0
181.239,159.0,108.0,4489.0
181.278,147.0,106.0,4490.0
181.319,135.0,106.0,4491.0
181.358,120.0,110.0,4492.0
181.399,112.0,113.0,4493.0
181.439,106.0,116.0,4494.0
181.479,99.0,121.0,4495.0
181.518,92.0,131.0,4496.0
181.559,90.0,140.0,4497.0
181.599,89.0,145.0,4498.0
181.64,87.0,147.0,4499.0
181.68,87.0,148.0,4500.0
181.72,87.0,148.0,4501.0
181.76,87.0,148.0,4502.0
181.8,88.0,148.0,4503.0
181.841,88.0,148.0,4504.0
181.881,88.0,148.0,4505.0
181.921,88.0,148.0,4506.0
181.96,88.0,148.0,4507.0
182.0,88.0,148.0,4508.0
182.04,88.0,148.0,4509.0
182.08,88.0,148.0,4510.0
182.12,88.0,148.0,4511.0
182.162,88.0,149.0,4512.0
182.201,89.0,151.0,4513.0
182.242,89.0,152.0,4514.0
182.281,90.0,155.0,4515.0
182.321,90.0,161.0,4516.0
182.361,91.0,173.0,4517.0
182.398,95.0,188.0,4518.0
182.438,99.0,201.0,4519.0
182.478,104.0,211.0,4520.0
182.522,109.0,216.0,4521.0
182.562,114.0,219.0,4522.0
182.602,121.0,221.0,4523.0
182.642,127.0,222.0,4524.0
182.681,129.0,222.0,4525.0
182.722,130.0,223.0,4526.0
182.761,131.0,224.0,4527.0
182.801,131.0,224.0,4528.0
182.841,131.0,224.0,4529.0
182.881,132.0,224.0,4530.0
182.921,132.0,224.0,4531.0
182.961,132.0,224.0,4532.0
183.001,132.0,224.0,4533.0
183.041,133.0,224.0,4534.0
183.081,133.0,224.0,4535.0
183.12,133.0,224.0,4536.0
183.161,134.0,223.0,4537.0
183.2,140.0,224.0,4538.0
183.241,155.0,226.0,4539.0
183.281,168.0,227.0,4540.0
183.321,181.0,225.0,4541.0
183.36,193.0,222.0,4542.0
183.401,200.0,217.0,4543.0
183.44,204.0,211.0,4544.0
183.481,205.0,205.0,4545.0
183.521,204.0,201.0,4546.0
183.561,204.0,198.0,4547.0
183.602,205.0,195.0,4548.0
183.64,205.0,191.0,4549.0
183.682,204.0,189.0,4550.0
183.721,204.0,188.0,4551.0
183.76,203.0,187.0,4552.0
183.8,203.0,188.0,4553.0
183.841,203.0,188.0,4554.0
183.881,203.0,188.0,4555.0
183.921,203.0,187.0,4556.0
183.961,203.0,187.0,4557.0
183.999,203.0,187.0,4558.0
184.041,204.0,187.0,4559.0
184.083,207.0,186.0,4560.0
184.121,211.0,181.0,4561.0
184.159,217.0,177.0,4562.0
184.202,224.0,172.0,4563.0
184.242,236.0,162.0,4564.0
184.281,245.0,154.0,4565.0
184.322,255.0,143.0,4566.0
184.36,266.0,131.0,4567.0
184.4,273.0,124.0,4568.0
184.44,282.0,116.0,4569.0
184.482,291.0,112.0,4570.0
184.522,297.0,108.0,4571.0
184.563,304.0,106.0,4572.0
184.601,311.0,107.0,4573.0
184.643,320.0,107.0,4574.0
184.68,327.0,108.0,4575.0
184.721,331.0,108.0,4576.0
184.763,334.0,108.0,4577.0
184.801,334.0,109.0,4578.0
184.841,335.0,109.0,4579.0
184.882,335.0,109.0,4580.0
184.923,336.0,109.0,4581.0
184.962,336.0,109.0,4582.0
185.003,335.0,109.0,4583.0
185.043,335.0,109.0,4584.0
185.082,335.0,108.0,4585.0
185.123,335.0,109.0,4586.0
185.162,335.0,109.0,4587.0
185.203,336.0,109.0,4588.0
185.242,335.0,109.0,4589.0
185.283,336.0,109.0,4590.0
185.322,339.0,108.0,4591.0
185.362,347.0,107.0,4592.0
185.402,366.0,106.0,4593.0
185.442,378.0,107.0,4594.0
185.481,393.0,109.0,4595.0
185.522,405.0,114.0,4596.0
185.562,415.0,120.0,4597.0
185.603,419.0,124.0,4598.0
185.64,420.0,130.0,4599.0
185.682,420.0,136.0,4600.0
185.722,421.0,137.0,4601.0
185.762,422.0,138.0,4602.0
185.802,422.0,137.0,4603.0
185.84,423.0,137.0,4604.0
185.883,423.0,137.0,4605.0
185.923,423.0,138.0,4606.0
185.962,422.0,138.0,4607.0
186.004,422.0,137.0,4608.0
186.042,422.0,137.0,4609.0
186.083,423.0,137.0,4610.0
186.123,423.0,137.0,4611.0
186.162,422.0,137.0,4612.0
186.202,422.0,137.0,4613.0
186.243,422.0,138.0,4614.0
186.282,423.0,145.0,4615.0
186.322,423.0,156.0,4616.0
186.362,424.0,172.0,4617.0
186.402,420.0,184.0,4618.0
186.44,415.0,193.0,4619.0
186.485,410.0,203.0,4620.0
186.521,405.0,210.0,4621.0
186.564,399.0,215.0,4622.0
186.603,392.0,218.0,4623.0
186.643,386.0,219.0,4624.0
186.684,381.0,220.0,4625.0
186.724,381.0,222.0,4626.0
186.763,381.0,223.0,4627.0
186.801,380.0,223.0,4628.0
186.843,380.0,223.0,4629.0
186.883,380.0,223.0,4630.0
186.921,379.0,223.0,4631.0
186.964,380.0,223.0,4632.0
187.003,380.0,223.0,4633.0
187.042,380.0,223.0,4634.0
187.083,380.0,223.0,4635.0
187.123,380.0,223.0,4636.0
187.163,375.0,224.0,4637.0
187.202,362.0,226.0,4638.0
187.243,350.0,226.0,4639.0
187.283,339.0,226.0,4640.0
187.323,326.0,224.0,4641.0
187.363,316.0,220.0,4642.0
187.402,311.0,215.0,4643.0
187.443,307.0,207.0,4644.0
187.483,307.0,201.0,4645.0
187.523,305.0,197.0,4646.0
187.561,305.0,193.0,4647.0
187.603,305.0,189.0,4648.0
187.643,305.0,188.0,4649.0
187.684,305.0,188.0,4650.0
187.723,306.0,187.0,4651.0
187.761,306.0,187.0,4652.0
187.801,306.0,187.0,4653.0
187.843,305.0,188.0,4654.0
187.884,305.0,187.0,4655.0
187.925,305.0,187.0,4656.0
187.963,304.0,185.0,4657.0
188.004,301.0,180.0,4658.0
188.048,298.0,172.0,4659.0
188.083,293.0,166.0,4660.0
188.121,286.0,159.0,4661.0
188.162,274.0,152.0,4662.0
188.203,263.0,145.0,4663.0
188.244,248.0,142.0,4664.0
188.284,225.0,140.0,4665.0
188.323,216.0,138.0,4666.0
188.364,210.0,138.0,4667.0
188.406,208.0,138.0,4668.0
188.444,206.0,140.0,4669.0
188.484,206.0,142.0,4670.0
188.523,206.0,148.0,4671.0
188.565,207.0,159.0,4672.0
188.605,207.0,164.0,4673.0
188.645,206.0,166.0,4674.0
188.684,207.0,165.0,4675.0
188.723,208.0,165.0,4676.0
188.761,209.0,164.0,4677.0
188.803,209.0,164.0,4678.0
